Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1724206,Oqoltin tumani,Акалтынский район,Oqoltin  district,2070.0,2048.0,1873.0,1665.0,1558.0,1772.0,1938.0,2056.0,2013.0,1898.0,1868.0
1724212,Boyovut tumani,Баяутский район,Boyovut district,5125.0,4980.0,4621.0,4576.0,4614.0,4284.0,4008.0,3854.0,3798.0,3937.0,3673.0
1724216,Sayxunobod tumani,Сайхунабадский район,Sayxunobod district,2895.0,2960.0,2734.0,2606.0,2426.0,2186.0,2233.0,2438.0,2509.0,2340.0,2521.0
1724220,Guliston tumani,Гулистанский район,Guliston district,2556.0,2243.0,2349.0,2406.0,2384.0,2313.0,2115.0,2073.0,2144.0,2413.0,2669.0
1724226,Sardoba tumani,Сардобинский район,Sardoba district,2651.0,2682.0,2390.0,2463.0,2582.0,2460.0,2456.0,2348.0,2162.0,2131.0,2324.0
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaobod district,2574.0,2466.0,2558.0,2690.0,2410.0,2260.0,2446.0,2208.0,2240.0,2270.0,2224.0
1724231,Sirdaryo tumani,Сырдарьинский район,Sirdaryo district,4779.0,4355.0,4672.0,4641.0,4005.0,3601.0,3509.0,3476.0,4142.0,4026.0,3525.0
1724235,Xovos tumani,Хавастский район,Xovos district,3817.0,3589.0,3242.0,2935.0,2916.0,3120.0,3092.0,2821.0,3176.0,3590.0,3367.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,104962.0,105578.0,105187.0,100706.0,94405.0,87136.0,82933.0,81554.0,82710.0,80450.0,83174.0
1727401,Nurafshon shahar,Город Нурафшан,Nurafshan city,0.0,0.0,0.0,0.0,0.0,1599.0,1542.0,1368.0,1389.0,1526.0,1496.0
1727404,Olmaliq shahar,Город Алмалык,Olmaliq city,4930.0,4939.0,5081.0,4775.0,4530.0,4194.0,3750.0,3713.0,3885.0,4250.0,4224.0
1727407,Angren shahar,Город Ангрен,Angren city,7132.0,7146.0,7314.0,6956.0,6491.0,6069.0,5798.0,5565.0,5201.0,5155.0,5539.0
1727413,Bekobod shahar,Город Бекабад,Bekobod  city,3479.0,3557.0,3346.0,3366.0,3367.0,2781.0,2803.0,2914.0,2781.0,2871.0,3219.0
1727419,Chirchiq shahar,Город Чирчик,Chirchik city,4782.0,5168.0,5392.0,4852.0,4244.0,4097.0,4064.0,4298.0,4539.0,4258.0,4353.0
1727415,Ohangaron shahar,Город Ахангаран,Ohangaron city,0.0,0.0,0.0,0.0,0.0,1067.0,941.0,987.0,1050.0,1111.0,1148.0
1727424,Yangiyo'l shahar,Город Янгиюль,Yangiyul city,0.0,0.0,0.0,0.0,0.0,1940.0,1842.0,1707.0,1646.0,2128.0,2029.0
1727206,Oqqoʻrgʻon tumani,Аккурганский район,Akkurgan district,3884.0,3578.0,3900.0,3745.0,3454.0,3163.0,2753.0,3056.0,3274.0,2867.0,3047.0
